year,klemsindid,grossoutputnom,capitalnom,labornom,intermediatenom,grossoutputcon,capitalcon,laborcon,intermediatecon
1983,5,32306.3,7725.4,4581.9,19999.0,48980.7,10638.8,21480.0,40926.2
1984,5,33749.7,7424.4,5506.3,20819.0,54825.3,10938.0,22934.0,41914.6
1985,5,30278.9,7628.4,5197.6,17453.0,49057.0,11174.3,22317.7,35031.4
1986,5,17311.0,4162.9,3449.1,9699.0,30100.6,11058.5,14496.2,19876.6
1987,5,14520.2,4043.9,2770.3,7706.0,28263.9,10615.5,12797.5,15287.9
1988,5,17471.4,2949.3,5507.1,9015.0,31883.5,12437.6,13375.0,16988.9
1989,5,16509.2,3126.9,4738.2,8644.0,28736.2,11974.9,12628.4,15841.4
1990,5,19551.9,3474.6,5641.3,10436.0,32436.0,11634.0,14380.1,18526.5
1991,5,20131.0,3212.4,6487.6,10431.0,32549.9,11271.0,14263.5,18298.4
1992,5,15832.3,3818.1,3806.2,8208.0,27337.5,10575.9,12503.6,14096.8
1993,5,18224.9,3720.5,5269.4,9235.0,34241.2,10537.6,13131.3,15534.8
1994,5,17310.0,4215.4,4649.6,8445.0,31957.6,10589.7,13507.9,13926.5
1995,5,16381.6,3691.3,5218.4,7472.0,28378.2,10883.5,13777.0,11801.9
1996,5,18644.7,4781.6,4920.2,8943.0,30233.5,11021.1,13933.6,13865.8
1997,5,20692.9,5484.7,7968.2,7240.0,31387.3,11940.3,15299.4,11132.0
1998,5,22083.2,5194.9,8340.3,8548.0,30887.8,12471.6,15170.0,12886.1
1999,5,16148.7,4892.3,6137.3,5119.0,25406.7,12421.2,13499.1,7654.1
2000,5,17036.8,5064.0,8651.7,3321.0,28346.7,12289.1,14462.4,4824.7
2001,5,27096.9,7466.5,12340.4,7290.0,43875.3,12085.6,16251.9,10277.2
2002,5,22848.6,4984.8,10246.7,7617.0,34700.1,11690.5,14115.4,10568.5
2003,5,27373.6,5782.6,11114.0,10477.0,39347.7,11123.0,14461.9,13963.6
2004,5,31804.6,6990.1,12956.6,11858.0,42501.0,10845.0,16353.6,14804.0
2005,5,47187.0,10641.7,16193.4,20352.0,53332.2,10944.2,18871.5,23199.2
2006,5,69353.2,21679.2,20985.0,26689.0,69589.0,11852.2,22706.7,28552.3
2007,5,74054.1,24658.6,25444.4,23951.0,71138.7,13164.1,25689.8,24675.5
2008,5,80297.1,28620.1,29137.1,22540.0,74243.9,14729.8,27732.4,21705.0
2009,5,52198.5,16411.2,23378.3,12409.0,52198.5,16411.2,23378.3,12409.0
2010,5,58681.9,18543.0,26308.9,13830.0,59035.6,15179.3,24743.8,13315.4
2011,5,76262.1,24923.3,32494.8,18844.0,72710.2,16239.7,31047.0,17018.1
2012,5,94947.8,27779.7,35161.2,32007.0,87178.7,18082.3,34626.7,27865.9
2013,5,96658.7,26340.2,37432.5,32886.0,86745.1,19110.8,36837.6,28270.1
2014,5,110652.5,28487.4,42949.1,39216.0,98518.5,19961.7,43289.9,33367.9
1947,6,5836.0,2154.3,1142.7,2539.0,86485.0,24566.2,38797.5,31485.6
1948,6,6883.4,2429.3,1263.2,3191.0,98187.5,26869.2,40016.8,34715.0
1949,6,7166.4,2782.1,1430.3,2954.0,100711.1,22059.2,40673.7,31962.8
1950,6,8188.5,3845.8,895.7,3447.0,111435.0,23870.8,41551.8,36604.0
1951,6,9125.9,3938.6,1462.3,3725.0,120334.6,25907.4,43014.1,36458.8
1952,6,10186.8,4844.7,1120.1,4222.0,126892.3,27465.5,43568.1,40843.6
1953,6,11310.3,4351.7,2079.6,4879.0,138387.6,28959.1,44898.4,45889.8
1954,6,12276.1,4914.7,2208.3,5153.0,146043.2,30553.3,45277.3,48118.4
1955,6,13614.4,5380.7,2293.6,5940.0,155600.7,31835.1,45554.5,54142.7
1956,6,15043.3,5936.5,2322.8,6784.0,166708.5,34822.7,46507.9,59461.8
1957,6,16237.0,6853.0,2096.0,7288.0,174025.5,36227.4,46961.0,61580.1
1958,6,17170.7,6667.2,2846.4,7657.0,179037.5,36932.7,47969.0,64856.9
1959,6,18382.5,7785.1,2750.4,7847.0,186113.5,38464.5,47807.8,65440.7
1960,6,19549.3,8257.2,3146.1,8146.0,191378.2,39891.2,48576.7,67039.8
1961,6,20119.6,8732.9,3174.7,8212.0,195574.2,41277.1,49125.7,67460.8
1962,6,21304.9,10294.1,2602.9,8408.0,201944.7,42432.2,49325.3,68558.4
1963,6,21711.4,9790.0,3604.4,8317.0,204239.8,43572.2,49917.8,67739.0
1964,6,22698.9,10718.0,3794.8,8186.0,209093.3,44893.8,50341.1,66005.5
1965,6,23896.4,11636.1,3534.2,8726.0,217283.8,46386.1,51224.6,69886.3
1966,6,24766.3,11315.2,4359.0,9092.0,231400.9,48505.7,51972.2,71248.3
1967,6,26923.5,12720.8,4550.8,9652.0,237467.2,50577.2,53186.7,74217.6
1968,6,28266.5,13598.8,4950.7,9717.0,247019.8,53925.8,53883.7,72623.3
1969,6,29074.7,13493.2,5527.5,10054.0,257734.5,57686.2,55079.2,72035.5
1970,6,31697.7,14217.8,6157.9,11322.0,265224.9,60324.7,56959.2,77500.2
1971,6,33734.3,16385.3,6695.0,10654.0,263209.0,63143.9,58206.6,69524.9
1972,6,38146.9,17515.0,7440.9,13191.0,285319.6,66432.8,58726.7,84115.5
1973,6,41024.1,18466.6,8182.6,14375.0,290594.2,70242.0,60157.8,82505.9
1974,6,50681.2,20570.9,7793.3,22317.0,298284.8,74073.8,60177.6,88091.1
1975,6,60425.1,25421.9,10202.2,24801.0,302753.1,77254.8,59367.3,85615.2
1976,6,70765.7,28247.8,11543.9,30974.0,312938.3,79717.7,59544.8,100509.5
1977,6,82356.8,31193.7,12877.0,38286.0,320103.6,81971.8,60392.4,114170.7
1978,6,94616.2,33883.9,14463.3,46269.0,336781.3,85513.8,62914.3,128215.1
1979,6,111607.2,34078.1,16330.2,61199.0,354532.9,86564.7,64830.2,139819.5
1980,6,123707.4,40433.6,17161.7,66112.0,330283.0,90014.7,66467.5,116983.4
1981,6,144658.9,47902.7,20781.1,75975.0,332886.8,93159.0,68169.7,116635.2
1982,6,155971.8,54663.0,23812.8,77496.0,321930.5,96140.7,69513.6,118791.5
1983,6,173987.4,64485.3,25383.1,84119.0,332085.9,98073.2,71245.0,129643.2
1984,6,174697.0,71294.0,27416.9,75986.0,328564.6,101238.9,72494.3,116791.9
1985,6,169103.0,76490.7,29234.3,63378.0,314145.6,106144.3,75376.1,99413.4
1986,6,150463.6,77271.3,30568.4,42624.0,290291.0,111126.1,74909.8,81449.2
1987,6,172748.2,83999.8,32347.4,56401.0,334590.1,115349.2,75418.0,102773.4
1988,6,183220.7,85334.1,32478.6,65408.0,343784.8,117661.9,74625.4,121687.0
1989,6,193712.3,95418.5,33853.8,64440.0,353944.1,119760.1,79126.4,111597.9
1990,6,197420.8,100151.7,35697.2,61572.0,351647.3,121564.2,78923.9,98467.9
1991,6,206973.1,104629.6,38122.5,64221.0,354954.8,123038.8,80152.8,108974.8
1992,6,212440.8,106661.3,40180.5,65599.0,360234.5,124429.7,81068.4,110456.5
1993,6,222897.9,109155.7,41771.1,71971.0,366956.4,127019.3,80834.2,121552.1
1994,6,224805.8,116463.3,41909.5,66433.0,363478.2,128785.4,79515.8,114091.2
1995,6,226904.9,121144.5,42231.4,63529.0,358915.8,129414.2,79366.0,106424.4
1996,6,234780.2,116786.6,42754.6,75239.0,366725.8,130547.8,76418.6,113599.2
1997,6,240114.3,114019.7,44015.5,82079.0,367206.5,131142.8,76354.5,124776.2
1998,6,243744.0,106754.8,45095.2,91894.0,379820.5,131896.8,74560.6,150806.6
1999,6,291028.7,119049.4,49450.3,122529.0,456221.6,133002.8,75178.4,189193.1
2000,6,350720.7,116863.7,53308.0,180549.0,505865.9,135108.7,73229.5,231156.0
2001,6,425869.7,121486.2,56363.5,248020.0,547352.3,139103.5,71855.6,312320.6
2002,6,306710.6,110117.9,57692.7,138900.0,430964.2,142427.4,69874.7,187078.3
2003,6,323408.4,118116.5,56031.0,149261.0,407996.5,144569.6,67885.3,171210.1
2004,6,330366.2,129931.0,58607.1,141828.0,395495.6,146175.4,67195.7,150150.9
2005,6,395483.2,128425.8,60206.4,206851.0,421553.7,148286.1,66501.1,184780.8
2006,6,393835.4,149768.4,63938.9,180128.0,401792.1,150529.9,65996.4,157766.2
2007,6,421735.8,150458.6,68122.2,203155.0,421478.3,153774.7,67441.7,172325.9
2008,6,475491.8,151760.3,70839.5,252892.0,437030.0,157295.5,69335.8,183987.0
2009,6,369481.5,161158.4,69852.1,138471.0,369481.5,161158.4,69852.1,138471.0
2010,6,403717.8,174131.1,73122.8,156464.0,392491.8,162821.2,68218.2,140007.5
2011,6,379324.7,177160.0,73444.7,128720.0,364831.8,167174.6,68677.8,111419.8
2012,6,343386.8,168895.1,70829.7,103662.0,348139.9,165356.2,67046.5,96328.5
2013,6,370192.6,173626.0,73173.5,123393.0,358568.5,168591.2,68376.8,108014.9
2014,6,409617.5,184778.1,76902.4,147937.0,369881.2,171573.8,70592.5,124306.4
1947,7,21221.4,740.4,8192.0,12289.0,271808.1,10054.7,175919.0,105313.2
1948,7,27821.3,706.3,10419.0,16696.0,321252.6,11510.5,179861.2,130559.9
1949,7,28516.2,799.3,10430.9,17286.0,329321.9,12941.3,174024.8,133585.8
1950,7,35633.3,1648.7,11143.6,22841.0,401199.8,14356.7,184454.2,169519.1
1951,7,37780.2,1446.0,13821.3,22513.0,392530.7,15639.2,199692.2,152042.9
1952,7,39362.4,1728.6,14724.8,22909.0,397909.1,16381.2,202978.0,153597.0
1953,7,41892.4,1701.3,15370.1,24821.0,420093.6,16642.8,197415.3,163263.8
1954,7,44060.5,1450.2,15738.3,26872.0,444819.2,17016.1,193120.1,175393.3
1955,7,48610.1,1629.5,16824.6,30156.0,482243.5,17743.2,198741.5,191078.4
1956,7,51630.8,2090.8,18209.1,31331.0,487846.6,18311.8,207664.3,189838.8
1957,7,52730.5,1963.5,19356.0,31411.0,486884.0,18799.8,201790.9,185217.3
1958,7,53615.2,1895.3,19103.9,32616.0,494431.8,19455.1,197519.5,190971.4
1959,7,59045.0,1833.6,20922.5,36289.0,540213.6,20099.2,206118.2,206987.2
1960,7,58235.3,1585.3,21584.0,35066.0,533769.8,20712.7,204396.6,198303.5
1961,7,59556.9,1779.0,22348.9,35429.0,542100.7,20883.2,207618.2,200583.1
1962,7,62824.4,2299.5,23658.9,36866.0,568038.4,21174.0,212969.7,207485.4
1963,7,66790.9,1956.2,25723.7,39111.0,600684.2,22019.7,219478.4,219885.3
1964,7,72619.6,2244.3,28096.3,42279.0,641597.3,23249.9,228075.8,234726.9
1965,7,79122.1,2311.5,30998.6,45812.0,689683.3,24974.9,240934.6,251052.2
1966,7,83238.6,3075.2,33580.4,46583.0,697882.6,26413.1,244729.0,249133.6
1967,7,85383.0,2739.6,35498.4,47145.0,692178.6,27668.2,241602.5,247662.3
1968,7,96293.1,3785.5,38055.6,54452.0,746147.5,28640.8,246285.0,274954.5
1969,7,105351.9,3310.3,43399.6,58642.0,758566.8,29916.0,259451.1,282925.7
1970,7,108418.6,3215.2,46231.4,58972.0,733111.8,31127.9,252314.0,276565.2
1971,7,128569.8,3692.9,50680.9,74196.0,814012.8,32049.0,258317.7,332568.4
1972,7,148457.7,4455.3,55574.4,88428.0,889281.4,32885.6,264360.1,383120.3
1973,7,163109.6,4348.0,63675.5,95086.0,899858.4,34822.9,282790.0,381029.8
1974,7,163652.7,7114.5,65744.2,90794.0,792256.4,36693.2,277516.3,316509.8
1975,7,160603.1,4871.5,68748.6,86983.0,708801.8,38552.9,252318.0,276013.8
1976,7,181305.6,6740.8,77513.8,97051.0,763248.1,38688.0,260033.8,289713.1
1977,7,210603.9,6174.6,86810.4,117619.0,823379.9,38985.1,276177.1,326828.4
1978,7,252210.4,8884.3,101142.1,142184.0,889449.5,40684.2,305342.6,364855.0
1979,7,286987.7,8409.9,116757.8,161820.0,906835.4,42560.9,324417.8,377018.3
1980,7,288016.3,9791.9,121741.4,156483.0,820249.9,42543.8,313355.9,328070.3
1981,7,305168.0,7309.5,125445.5,172413.0,808609.3,41681.8,301660.8,334685.0
1982,7,295278.9,8871.1,121819.8,164588.0,753783.7,39905.3,286486.0,310789.7
1983,7,332498.2,10450.4,128604.7,193443.0,833645.9,37694.1,294944.2,353023.9
1984,7,392052.4,9104.3,151043.2,231905.0,953405.1,37114.2,326355.5,413975.6
1985,7,431582.3,9629.4,167493.9,254459.0,1025273.3,37199.7,347846.7,447117.4
1986,7,465208.9,11942.9,185614.0,267652.0,1071061.5,37257.9,352713.1,470489.4
1987,7,493480.0,12495.2,198274.8,282710.0,1097988.8,36971.6,361556.9,480366.3
1988,7,508670.0,10274.8,217526.2,280869.0,1088139.1,36458.7,383311.2,459476.9
1989,7,523359.8,13496.9,227371.9,282491.0,1074690.6,36651.0,389922.1,445963.3
1990,7,529612.1,10436.2,235241.0,283935.0,1052419.4,37197.7,389913.0,434856.2
1991,7,490142.1,10824.0,218856.1,260462.0,962428.4,36726.6,367916.6,393476.8
1992,7,514173.8,11205.8,223433.9,279534.0,996032.1,36305.9,364482.7,414486.7
1993,7,548939.3,13523.5,238505.8,296910.0,1028685.3,37612.1,376663.0,428936.7
1994,7,596696.8,22581.0,257092.7,317023.0,1077884.0,40512.9,399183.7,447526.1
1995,7,628500.4,27186.0,269085.5,332229.0,1092610.6,44683.7,407933.4,454728.3
1996,7,688744.6,32609.2,288554.4,367581.0,1173146.8,50420.0,428336.6,498171.7
1997,7,708471.6,30247.3,309332.3,368892.0,1168221.6,57546.5,444292.8,495842.6
1998,7,773335.7,50171.6,329104.0,394060.0,1234252.8,65444.8,460490.4,530985.1
1999,7,837136.6,59657.5,357432.0,420047.0,1286437.8,73481.0,484535.6,556670.7
2000,7,910400.5,66709.6,394228.9,449462.0,1342385.9,79703.8,497101.1,584529.2
2001,7,953714.3,76440.5,410104.8,467169.0,1353344.9,83226.8,509228.3,605305.8
2002,7,966366.1,85417.8,407877.4,473071.0,1334836.1,86523.3,502056.3,608514.1
2003,7,1033477.6,103549.3,421934.3,507994.0,1377974.1,89524.0,500270.1,637550.7
2004,7,1150619.8,130185.0,455479.8,564955.0,1433268.4,93461.6,513545.0,666542.8
2005,7,1278068.4,164381.8,487665.6,626021.0,1469653.9,99487.4,538814.8,699394.4
2006,7,1342823.4,167944.2,528109.2,646770.0,1434965.0,106091.1,568092.3,683942.3
2007,7,1327279.9,162557.9,550324.0,614398.0,1356394.3,113125.8,559585.2,633785.5
2008,7,1264054.9,115049.1,535971.8,613034.0,1254643.9,117821.4,539959.9,594572.5
2009,7,1088528.4,114696.5,460771.9,513060.0,1088528.4,114696.5,460771.9,513060.0
2010,7,1006464.4,104906.0,434881.4,466677.0,1006345.9,108084.8,438416.9,456742.8
2011,7,1006492.5,102404.5,442144.0,461944.0,976828.1,104590.7,439554.7,430721.0
2012,7,1067811.1,118855.6,462706.5,486249.0,1010551.1,105181.9,452644.0,444205.0
2013,7,1137452.4,130418.8,488135.6,518898.0,1047373.8,105325.2,474802.6,465091.6
2014,7,1229662.0,133532.9,536202.1,559927.0,1092025.9,106572.3,493923.8,499756.3
1947,8,5288.0,455.9,1262.1,3570.0,33739.4,769.2,19319.2,23895.6
1948,8,5090.0,558.6,1397.4,3134.0,28500.0,877.2,20224.9,18776.6
1949,8,4895.0,452.0,1254.0,3189.0,29437.4,950.9,17440.5,19457.0
1950,8,6648.0,650.4,1480.6,4517.0,35202.0,997.1,19601.6,25784.9
1951,8,7805.0,693.2,1720.8,5391.0,37720.1,1067.0,21098.0,28056.2
1952,8,7656.0,520.9,1753.1,5382.0,38005.4,1135.8,20109.1,27949.7
1953,8,7671.0,483.4,1771.6,5416.0,38115.9,1164.7,19407.8,28043.3
1954,8,7424.0,452.9,1702.1,5269.0,37404.8,1198.4,17681.7,27182.2
1955,8,8602.0,646.9,1878.1,6077.0,41968.4,1272.1,18985.1,30913.6
1956,8,8450.0,572.0,1961.0,5917.0,40486.1,1366.2,18852.4,29393.9
1957,8,7616.0,466.3,1821.7,5328.0,38158.2,1413.1,16933.4,26592.1
1958,8,7319.0,466.2,1802.8,5050.0,37351.2,1421.2,15979.0,25209.7
1959,8,8312.0,620.7,2062.3,5629.0,39828.8,1445.3,17333.6,26933.0
1960,8,7574.0,487.5,2018.5,5068.0,37497.6,1474.6,16658.6,24493.7
1961,8,7132.0,469.7,1946.3,4716.0,36602.9,1493.8,16078.8,23076.9
1962,8,7414.4,529.0,2085.4,4800.0,37612.4,1519.6,16885.6,23240.1
1963,8,7872.0,661.5,2220.5,4990.0,39288.3,1563.6,17584.1,23877.9
1964,8,8464.2,719.3,2447.9,5297.0,41493.6,1610.7,18736.0,24630.3
1965,8,8958.1,917.9,2586.3,5454.0,43373.1,1726.2,19301.7,25045.9
1966,8,9559.7,797.1,2762.6,6000.0,44264.0,1884.0,19692.6,26783.3
1967,8,9874.7,794.9,2855.7,6224.0,46166.4,2026.0,19133.1,27324.6
1968,8,11541.1,1010.7,3230.5,7300.0,48252.2,2105.2,19418.0,30286.7
1969,8,13115.3,1145.4,3582.9,8387.0,49393.2,2227.5,19993.9,32402.3
1970,8,13229.6,826.7,3736.9,8666.0,54925.0,2388.0,19330.5,33338.5
1971,8,15320.2,930.5,4169.7,10220.0,56701.4,2520.5,19701.2,36844.8
1972,8,19854.0,1513.5,4639.6,13701.0,67163.4,2644.6,20530.1,47048.5
1973,8,22885.0,2208.5,5252.5,15424.0,64890.8,2790.4,21451.5,46179.6
1974,8,24334.7,2019.0,5429.7,16886.0,65776.6,2936.9,19978.4,46178.2
1975,8,22571.5,1647.3,5188.2,15736.0,61713.3,3080.4,17168.9,41187.2
1976,8,27345.7,2469.7,6278.0,18598.0,65905.8,3183.4,19180.8,43880.8
1977,8,31773.7,3254.5,7372.2,21147.0,66911.2,3287.2,20454.1,45115.5
1978,8,35053.6,4551.0,8404.6,22098.0,63842.9,3445.6,21218.1,42676.7
1979,8,37414.8,4877.7,9344.1,23193.0,63101.1,3681.7,21205.1,40517.5
1980,8,36088.2,2801.6,9198.5,24088.0,61720.5,3932.0,18785.9,40358.5
1981,8,36605.8,1878.3,9357.5,25370.0,61050.5,4147.5,18225.0,40055.6
1982,8,32777.4,1821.8,8329.7,22626.0,55282.6,4098.3,15987.0,35713.0
1983,8,38275.3,3380.7,10367.6,24527.0,60430.6,3848.9,18080.9,37335.2
1984,8,42786.5,3685.1,11460.4,27641.0,67347.1,3821.1,20044.8,41592.3
1985,8,42608.3,3520.3,11830.0,27258.0,67585.2,3852.9,20031.5,40817.6
1986,8,45442.0,5138.7,12585.3,27718.0,71135.2,3865.9,20238.6,41003.0
1987,8,54454.0,6291.2,13497.8,34665.0,82185.0,3919.6,21409.8,49284.2
1988,8,55985.4,5194.5,14612.8,36178.0,82184.0,3883.7,22388.2,49058.2
1989,8,57459.6,5892.2,14764.4,36803.0,80398.4,3861.9,21985.2,48384.3
1990,8,56956.1,5191.7,14484.4,37280.0,79148.7,3852.6,20912.0,47836.6
1991,8,53799.8,4696.7,14031.2,35072.0,73223.0,3810.9,19314.4,44623.7
1992,8,61926.1,4838.7,14916.4,42171.0,77243.9,3761.2,20410.9,51053.2
1993,8,71972.6,5843.5,16171.1,49958.0,78308.8,3750.9,21669.9,56059.5
1994,8,79653.7,6997.5,17547.2,55109.0,83319.8,3807.7,23433.4,59743.3
1995,8,80838.9,7649.1,17882.8,55307.0,85182.7,3940.3,23969.5,59130.4
1996,8,82828.8,6152.3,18967.5,57709.0,87286.6,4106.3,24590.7,61835.9
1997,8,87584.6,6636.7,20189.0,60759.0,89012.4,4212.5,25586.1,64165.5
1998,8,90847.6,5664.1,21837.6,63346.0,94114.8,4318.1,26178.2,69152.0
1999,8,97216.6,6339.8,23020.9,67856.0,97172.4,4450.5,26776.5,72825.6
2000,8,93110.8,4734.8,23550.0,64826.0,95622.1,4548.0,26284.9,70515.9
2001,8,86327.3,4825.8,22487.5,59014.0,89999.4,4544.6,23997.6,65731.8
2002,8,88704.6,4635.8,22686.8,61382.0,92994.0,4528.9,23274.1,68557.2
2003,8,90914.0,6112.6,22688.4,62113.0,92410.9,4448.5,22853.2,67941.7
2004,8,104277.9,8391.7,24311.2,71575.0,95183.7,4432.5,23873.9,71483.5
2005,8,112991.2,8401.8,26399.4,78190.0,102426.5,4444.5,24256.0,76603.5
2006,8,112799.9,7123.1,24586.8,81090.0,103758.2,4595.7,24303.4,78673.9
2007,8,101027.8,5121.7,23951.0,71955.0,95738.0,4639.6,22643.0,69066.6
2008,8,87468.6,4516.4,20757.2,62195.0,82822.3,4482.7,20475.6,58325.7
2009,8,64389.1,4257.1,16357.0,43775.0,64389.1,4257.1,16357.0,43775.0
2010,8,70206.9,4680.8,17347.1,48179.0,66330.0,4049.7,16032.1,45018.7
2011,8,70823.7,4198.0,17878.7,48747.0,66934.5,4048.1,15979.1,43787.6
2012,8,78775.0,5352.1,18129.8,55293.0,72311.9,4025.5,16220.5,48955.7
2013,8,89222.2,7538.8,18872.4,62811.0,76465.5,4042.8,17214.1,53712.2
2014,8,95830.6,8363.8,20675.9,66791.0,77112.9,4109.8,17345.5,55169.1
1947,9,3724.9,791.8,1243.1,1690.0,33616.1,2631.4,23587.9,14980.9
1948,9,3895.8,948.3,1420.5,1527.0,32285.7,2744.2,25350.8,12251.3
1949,9,4057.4,1014.0,1363.4,1680.0,31909.2,2806.7,23094.8,13350.3
1950,9,5047.5,1390.1,1565.3,2092.0,38484.0,2842.0,25544.1,16184.4
1951,9,5692.0,1494.1,1888.9,2309.0,40701.2,2933.4,27977.3,16237.7
1952,9,5530.9,1331.2,1905.7,2294.0,38971.4,3020.8,27516.8,16024.0
1953,9,5955.8,1527.3,2102.4,2326.0,40467.0,3069.2,28037.3,15956.6
1954,9,5944.7,1610.0,2102.7,2232.0,39217.9,3116.3,26487.8,15239.7
1955,9,6908.3,2091.5,2334.8,2482.0,44144.3,3258.6,28570.5,16530.1
1956,9,7309.1,2007.3,2537.8,2764.0,44497.7,3579.9,29439.9,17628.7
1957,9,7170.4,1992.9,2622.5,2555.0,42002.4,3962.7,28846.5,15888.3
1958,9,8654.4,2091.7,2575.7,3987.0,49639.8,4156.0,27503.7,24635.4
1959,9,10182.4,2457.4,2935.0,4790.0,57505.4,4242.4,30235.3,29116.8
1960,9,10219.9,2219.4,3026.5,4974.0,57392.8,4385.9,30158.2,29918.8
1961,9,10309.7,2184.9,3004.7,5120.0,58305.2,4523.8,28957.7,30869.4
1962,9,10974.6,2286.3,3211.4,5477.0,62068.7,4634.6,29629.9,32861.3
1963,9,11833.5,2477.4,3404.1,5952.0,67326.4,4750.9,30002.2,35739.2
1964,9,12463.9,2646.2,3678.7,6139.0,70676.2,4928.0,30582.5,36344.8
1965,9,13408.4,2678.7,3888.7,6841.0,75752.8,5192.3,31420.4,40172.6
1966,9,14034.7,2507.6,4230.1,7297.0,78666.9,5620.1,32154.4,42186.5
1967,9,13888.1,2306.7,4299.3,7282.0,76334.2,5862.6,31055.3,41330.4
1968,9,15168.2,2613.2,4648.0,7907.0,79572.3,6033.2,30978.8,43473.7
1969,9,16187.5,2916.6,5171.9,8099.0,81582.5,6171.2,31503.4,42718.5
1970,9,16147.9,2687.9,5375.0,8085.0,77919.9,6291.9,30234.7,40683.3
1971,9,17855.5,3235.5,5702.0,8918.0,80763.0,6433.6,30299.1,42881.2
1972,9,20492.6,3715.0,6367.6,10410.0,90840.7,6613.0,32480.8,48694.9
1973,9,22737.6,3810.8,7232.9,11694.0,95965.7,6918.8,34352.8,51170.5
1974,9,25083.0,3333.1,7855.9,13894.0,93660.0,7244.9,33475.9,50884.5
1975,9,25836.1,3653.5,7891.6,14291.0,84455.9,7747.4,29788.8,45957.7
1976,9,29193.8,4567.0,8827.9,15799.0,88641.1,8160.6,31079.1,48009.6
1977,9,33740.3,5018.3,10055.0,18667.0,94860.3,8510.9,32335.0,53022.2
1978,9,39650.0,6096.3,11478.7,22075.0,101010.5,9294.1,33859.2,57976.2
1979,9,43629.7,6189.6,12839.1,24601.0,100783.1,10042.3,34074.4,58235.5
1980,9,43844.0,5191.0,13327.1,25326.0,90811.3,10797.3,31349.6,52867.1
1981,9,45594.5,4215.2,14183.3,27196.0,87026.8,11871.8,30424.6,52236.7
1982,9,43061.0,3288.2,12918.8,26854.0,78275.5,12000.4,26848.6,49948.8
1983,9,46429.9,5380.2,14424.7,26625.0,82653.8,10977.4,27941.3,48069.1
1984,9,50925.9,6997.8,15732.1,28196.0,87975.0,10521.2,30157.0,49809.2
1985,9,52578.0,8199.7,16254.2,28124.0,88848.9,10889.7,29762.9,49088.9
1986,9,54846.6,10057.0,16915.6,27874.0,91465.9,11177.9,29491.6,48795.6
1987,9,61154.5,7640.2,17638.4,35876.0,101568.7,11260.3,29691.0,61313.9
1988,9,62533.7,8026.3,18478.5,36029.0,102501.5,11301.5,31102.5,59253.4
1989,9,63235.9,8361.9,18970.9,35903.0,101704.8,11318.2,31099.5,57323.7
1990,9,63432.6,7571.7,19002.0,36859.0,100299.4,11326.8,29995.9,57728.4
1991,9,59479.0,6130.9,18185.1,35163.0,92468.1,11210.9,28014.0,54629.8
1992,9,62058.1,8485.2,19003.9,34569.0,96042.0,11155.0,28320.9,53167.5
1993,9,64840.4,8379.5,19832.0,36629.0,98083.6,11094.5,28746.5,55664.6
1994,9,70229.6,11208.1,20943.5,38078.0,102355.8,11031.4,30181.8,56557.6
1995,9,75025.4,12489.4,21589.0,40947.0,104983.6,11006.7,30599.8,58289.2
1996,9,80916.3,12044.2,22463.1,46409.0,111764.1,11090.5,31147.5,66030.7
1997,9,84778.6,16754.7,23122.0,44902.0,115535.2,11349.8,32083.7,63739.6
1998,9,90782.7,16608.5,24256.2,49918.0,122018.5,11691.7,32068.9,70763.5
1999,9,94441.1,17845.3,25405.8,51190.0,123751.2,12025.6,32391.7,71886.0
2000,9,95758.5,15719.2,26914.4,53125.0,123715.0,12389.5,33265.7,72449.4
2001,9,93278.5,14254.0,27163.5,51861.0,119920.4,12678.8,31959.0,69675.7
2002,9,94227.2,15006.9,26895.3,52325.0,119987.1,12826.2,30217.9,70468.5
2003,9,95498.4,15378.5,26758.0,53362.0,120952.6,12812.5,29126.3,69951.8
2004,9,101431.3,17977.0,27479.4,55975.0,124332.6,12783.8,29829.5,69648.4
2005,9,112181.6,19894.9,29057.6,63229.0,128434.7,12815.9,30191.6,73169.9
2006,9,124759.6,20176.7,30338.9,74244.0,132274.7,13062.3,30633.3,81027.6
2007,9,126609.6,19322.4,30856.2,76431.0,131549.2,13497.5,29806.5,80394.4
2008,9,113373.3,14974.5,28743.8,69655.0,115453.2,13805.9,28165.1,68660.1
2009,9,88831.7,13574.1,23655.6,51602.0,88831.7,13574.1,23655.6,51602.0
2010,9,90692.5,12564.4,23522.1,54606.0,91163.3,13099.6,23070.5,53894.6
2011,9,92279.1,13472.0,22496.1,56311.0,91679.3,12797.4,22921.1,53288.5
2012,9,98892.0,12777.3,25790.7,60324.0,95876.0,12617.9,23912.8,56285.0
2013,9,105779.4,17053.3,26220.1,62506.0,99726.4,12709.2,23944.2,57533.4
2014,9,113253.0,18608.0,27182.0,67463.0,103691.9,12974.1,24545.9,60503.3
1947,10,14283.3,2116.2,3286.1,8881.0,152154.9,4880.9,65074.3,87463.1
1948,10,12439.6,2275.7,3583.0,6581.0,116547.0,5183.7,66350.7,57047.5
1949,10,12336.1,2425.8,3188.3,6722.0,112585.1,5372.5,57135.2,57291.4
1950,10,16653.8,3284.9,3920.9,9448.0,143575.5,5411.2,64890.4,77576.2
1951,10,19444.9,4338.9,4871.0,10235.0,154164.3,5630.1,72388.3,76874.0
